modifier	lang-pair	EMEA	JRC-Acquis	KDE4	OpenSubtitles	QED	Tanzil	TED2020	CCAligned
xglm-bm25-3shot-langs-trim	en-ro	83.7	87.7	80.4	77.1	78.1	75.3	82.3	NA
xglm-sentsim-3shot-langs-trim	en-ro	83.4	87.5	79.9	78.2	78.3	74.1	82.7	NA
xglm-sentsim-3shot-all-trim	en-ro	80.0	86.2	77.9	75.4	77.7	71.9	81.8	NA
xglm-topic3shot-lang200-trim	en-ro	80.8	86.7	78.2	77.2	77.9	70.3	82.1	NA
xglm-topic3shot-lang500-trim	en-ro	81.4	86.9	79.1	77.2	78.2	71.1	81.9	NA
xglm-topic3shot-domain200-trim	en-ro	79.7	86.2	77.8	75.4	NA	NA	82.0	NA
xglm-topic3shot-domain500-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	en-ro	76.8	83.2	74.4	NA	74.9	66.3	79.2	NA
xglm-sentsim-3shot-seen-all-trim	en-ro	77.4	84.6	76.4	75.2	75.9	67.3	80.4	NA
xglm-label-keywords10-topic3shot-seen200-trim	en-ro	79.9	NA	NA	76.4	76.8	68.9	81.2	NA
xglm-topn-topic3shot-seen500-trim	en-ro	80.6	85.1	77.9	75.8	77.0	68.0	81.2	NA
xglm-rand-3shot-seen-all-trim	en-ro	78.1	84.9	75.7	76.2	76.9	68.1	80.4	NA
xglm-topic3shot-seen500-nostop-trim	en-ro	79.8	86.0	77.8	76.0	77.3	68.4	81.0	NA
xglm-rand-3shot-seen-all-trim	en-ro	78.1	84.9	75.7	76.2	76.9	68.1	80.4	NA
xglm-rand-keywords10-seen-all-trim	en-ro	75.4	84.3	73.7	75.9	76.4	67.4	80.1	NA
xglm-topic3shot-seen500-trim	en-ro	80.1	85.9	77.8	75.9	76.6	68.2	80.7	NA
xglm-base-trim	en-ta	NA	NA	39.5	46.9	35.9	28.9	37.9	38.7
verbose-base-trim	en-ta	NA	NA	48.9	46.1	36.1	32.2	38.7	41.0
xglm-label-trim	en-ta	NA	NA	49.3	47.9	38.5	29.3	39.6	43.4
xglm-rand-label-trim	en-ta	NA	NA	47.9	47.4	38.4	30.1	39.3	42.7
xglm-keywords10-seen200-trim	en-ta	NA	NA	46.3	45.9	35.8	29.6	37.3	41.0
xglm-rand-keywords10-seen200-trim	en-ta	NA	NA	45.3	48.0	38.3	29.8	39.2	41.9
xglm-keywords10-all500-trim	en-ta	NA	NA	46.7	46.3	38.2	29.8	39.3	40.8
xglm-keywords30-seen200-trim	en-ta	NA	NA	45.7	45.8	37.1	30.0	38.4	NA
xglm-topic3shot-seen200-trim	en-ta	NA	NA	51.2	48.4	37.2	30.7	38.8	43.1
xglm-topic3shot-all500-trim	en-ta	NA	NA	51.2	48.6	40.0	33.6	39.9	43.3
xglm-topic3shot-cc100-trim	en-ta	NA	NA	50.6	47.9	36.2	32.2	39.0	43.9
xglm-topic1shot-seen200-trim	en-ta	NA	NA	50.2	47.6	35.4	30.2	37.8	42.0
xglm-rand-topic3shot-seen200-trim	en-ta	NA	NA	49.7	47.6	36.2	30.8	38.7	43.0
xglm-rand-domain3shot-langs-trim	en-ta	NA	NA	53.5	47.6	39.9	33.0	39.9	NA
xglm-rand-domain3shot-all-trim	en-ta	NA	NA	53.0	48.0	37.3	30.3	39.4	NA
xglm-truerand-3shot-langs-trim	en-ta	NA	NA	51.3	48.0	38.0	31.2	38.3	NA
xglm-truerand-3shot-all-trim	en-ta	NA	NA	51.0	49.0	36.8	31.2	39.1	NA
xglm-topic5shot-seen200-trim	en-ta	NA	NA	50.7	48.1	36.8	31.1	38.8	NA
xglm-keywords10-cc100-trim	en-ta	NA	NA	46.1	47.7	37.2	29.4	38.8	NA
xglm-keywords10-topic3shot-seen200-trim	en-ta	NA	NA	50.8	47.9	36.8	31.0	38.4	NA
xglm-rand-domainkeywords10-langs-trim	en-ta	NA	NA	44.2	46.9	37.2	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	en-ta	NA	NA	NA	47.9	NA	30.3	37.9	NA
xglm-truerand-keywords10-langs-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	en-ta	NA	NA	45.1	47.9	37.2	29.8	38.2	NA
xglm-topic3shot-seen500-trim	en-ta	NA	NA	51.8	48.7	36.5	31.3	39.4	NA
xglm-topic3shot-seen1000-trim	en-ta	NA	NA	51.6	48.5	36.7	30.9	38.4	NA
xglm-topic3shot-seen2000-trim	en-ta	NA	NA	51.2	48.2	36.3	30.9	39.8	NA
xglm-topic3shot-all500-trim	en-ta	NA	NA	51.2	48.6	40.0	33.6	39.9	43.3
xglm-topic3shot-all1000-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langs-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	en-ta	NA	NA	NA	55.9	NA	36.4	43.9	NA
xglm-sentsim-3shot-all-trim	en-ta	NA	NA	52.7	49.4	NA	30.5	39.0	NA
xglm-topic3shot-lang200-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	en-ta	NA	NA	51.6	48.8	NA	NA	40.1	NA
xglm-topic3shot-domain500-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	en-ta	NA	NA	51.5	48.9	39.1	31.7	38.9	NA
xglm-sentsim-3shot-seen-all-trim	en-ta	NA	NA	53.0	49.8	39.2	33.3	40.2	NA
xglm-label-keywords10-topic3shot-seen200-trim	en-ta	NA	NA	NA	47.6	37.0	31.0	38.5	NA
xglm-topn-topic3shot-seen500-trim	en-ta	NA	NA	51.9	48.5	36.3	31.2	40.2	NA
xglm-rand-3shot-seen-all-trim	en-ta	NA	NA	51.5	48.7	39.5	31.2	39.7	NA
xglm-topic3shot-seen500-nostop-trim	en-ta	NA	NA	51.6	48.2	36.9	30.8	38.8	NA
xglm-rand-3shot-seen-all-trim	en-ta	NA	NA	51.5	48.7	39.5	31.2	39.7	NA
xglm-rand-keywords10-seen-all-trim	en-ta	NA	NA	46.1	47.5	37.9	30.3	37.8	NA
xglm-topic3shot-seen500-trim	en-ta	NA	NA	51.8	48.7	36.5	31.3	39.4	NA
xglm-base-trim	cs-en	82.4	81.3	77.3	76.3	77.8	NA	80.7	79.1
verbose-base-trim	cs-en	72.5	73.6	72.4	72.0	71.7	NA	73.1	NA
xglm-label-trim	cs-en	83.1	82.4	81.3	77.4	79.0	NA	81.9	NA
xglm-rand-label-trim	cs-en	82.9	82.5	80.1	77.2	78.8	NA	81.6	NA
xglm-keywords10-seen200-trim	cs-en	83.5	82.6	79.4	77.4	79.2	NA	81.7	79.2
xglm-rand-keywords10-seen200-trim	cs-en	83.3	82.6	78.5	76.9	78.7	66.3	81.7	NA
xglm-keywords10-all500-trim	cs-en	83.5	82.5	79.3	77.7	79.2	NA	81.9	NA
xglm-keywords30-seen200-trim	cs-en	83.2	82.6	78.9	77.7	79.0	66.1	81.6	79.2
xglm-topic3shot-seen200-trim	cs-en	83.9	82.7	77.9	77.1	79.1	NA	81.4	76.5
xglm-topic3shot-all500-trim	cs-en	82.6	82.5	78.1	77.1	79.0	NA	81.7	NA
xglm-topic3shot-cc100-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200-trim	cs-en	80.6	82.0	76.5	75.0	76.2	NA	78.1	NA
xglm-rand-topic3shot-seen200-trim	cs-en	82.2	81.7	76.9	75.7	77.3	NA	80.2	NA
xglm-rand-domain3shot-langs-trim	cs-en	84.6	84.4	83.2	78.8	80.1	NA	83.0	NA
xglm-rand-domain3shot-all-trim	cs-en	84.6	84.3	82.3	78.0	79.5	NA	82.6	NA
xglm-truerand-3shot-langs-trim	cs-en	83.4	83.5	81.3	78.3	79.9	NA	82.4	NA
xglm-truerand-3shot-all-trim	cs-en	83.2	83.5	81.0	78.0	79.5	NA	81.9	NA
xglm-topic5shot-seen200-trim	cs-en	82.3	82.9	78.4	76.7	78.1	NA	80.8	NA
xglm-keywords10-cc100-trim	cs-en	83.0	82.4	79.1	77.5	79.2	NA	81.7	NA
xglm-keywords10-topic3shot-seen200-trim	cs-en	82.9	83.0	79.2	76.9	78.6	NA	81.3	NA
xglm-rand-domainkeywords10-langs-trim	cs-en	83.4	NA	NA	NA	79.4	NA	82.2	NA
xglm-rand-domainkeywords10-all-trim	cs-en	83.3	83.0	80.3	77.8	79.0	NA	81.9	NA
xglm-truerand-keywords10-langs-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	cs-en	82.9	82.4	79.3	77.4	79.0	66.6	81.8	NA
xglm-topic3shot-seen500-trim	cs-en	83.9	84.3	82.2	77.9	79.2	66.7	81.8	NA
xglm-topic3shot-seen1000-trim	cs-en	84.1	84.2	81.9	77.6	79.5	NA	81.6	NA
xglm-topic3shot-seen2000-trim	cs-en	84.3	83.7	82.0	78.1	79.3	NA	81.8	NA
xglm-topic3shot-all500-trim	cs-en	82.6	82.5	78.1	77.1	79.0	NA	81.7	NA
xglm-topic3shot-all1000-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langs-trim	cs-en	84.8	85.0	84.6	77.9	80.3	NA	82.8	NA
xglm-sentsim-3shot-langs-trim	cs-en	85.0	84.7	84.0	78.2	79.9	NA	82.5	NA
xglm-sentsim-3shot-all-trim	cs-en	85.5	85.0	84.7	77.5	NA	NA	83.3	NA
xglm-topic3shot-lang200-trim	cs-en	84.0	84.3	81.4	78.0	79.6	NA	82.2	NA
xglm-topic3shot-lang500-trim	cs-en	84.4	NA	81.2	78.1	79.9	NA	82.3	NA
xglm-topic3shot-domain200-trim	cs-en	84.2	84.1	82.5	78.0	NA	NA	82.6	NA
xglm-topic3shot-domain500-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	cs-en	76.3	NA	73.9	73.7	71.7	57.8	75.2	NA
xglm-sentsim-3shot-seen-all-trim	cs-en	76.5	NA	73.9	73.7	71.8	58.5	75.3	NA
xglm-label-keywords10-topic3shot-seen200-trim	cs-en	83.9	NA	NA	77.6	78.9	NA	81.6	NA
xglm-topn-topic3shot-seen500-trim	cs-en	83.6	84.2	81.8	78.0	79.5	66.8	81.9	NA
xglm-rand-3shot-seen-all-trim	cs-en	76.4	NA	74.3	74.0	71.8	57.8	75.2	NA
xglm-topic3shot-seen500-nostop-trim	cs-en	84.0	NA	81.7	77.9	79.4	66.0	81.7	NA
xglm-rand-3shot-seen-all-trim	cs-en	76.4	NA	74.3	74.0	71.8	57.8	75.2	NA
xglm-rand-keywords10-seen-all-trim	cs-en	83.0	82.6	79.8	77.5	79.2	66.6	81.9	NA
xglm-topic3shot-seen500-trim	cs-en	83.9	84.3	82.2	77.9	79.2	66.7	81.8	NA
xglm-base-trim	fr-en	82.7	83.9	78.0	79.2	81.2	NA	84.8	87.6
verbose-base-trim	fr-en	80.4	83.2	75.6	78.0	79.2	NA	82.9	NA
xglm-label-trim	fr-en	83.1	85.1	80.7	79.7	81.8	NA	85.3	NA
xglm-rand-label-trim	fr-en	83.0	84.6	79.8	79.4	81.8	NA	85.2	NA
xglm-keywords10-seen200-trim	fr-en	83.0	85.1	79.8	79.4	81.7	NA	85.2	87.9
xglm-rand-keywords10-seen200-trim	fr-en	83.1	85.1	79.3	79.5	81.6	72.9	84.9	NA
xglm-keywords10-all500-trim	fr-en	83.0	85.2	80.0	79.4	81.8	NA	85.2	NA
xglm-keywords30-seen200-trim	fr-en	82.9	84.8	78.6	79.1	81.5	73.3	85.1	87.9
xglm-topic3shot-seen200-trim	fr-en	83.5	85.3	81.3	78.9	81.4	NA	85.0	87.4
xglm-topic3shot-all500-trim	fr-en	82.0	85.2	79.2	79.4	81.7	NA	85.2	NA
xglm-topic3shot-cc100-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200-trim	fr-en	81.3	84.9	78.7	77.8	79.3	NA	82.3	NA
xglm-rand-topic3shot-seen200-trim	fr-en	82.4	84.8	79.1	78.3	80.9	NA	84.6	NA
xglm-rand-domain3shot-langs-trim	fr-en	84.0	86.4	82.1	80.3	81.9	NA	85.9	NA
xglm-rand-domain3shot-all-trim	fr-en	83.9	86.3	81.9	79.4	82.0	NA	85.5	NA
xglm-truerand-3shot-langs-trim	fr-en	83.4	85.6	81.2	79.7	82.2	NA	85.5	NA
xglm-truerand-3shot-all-trim	fr-en	83.4	85.4	80.5	79.5	81.8	NA	85.3	NA
xglm-topic5shot-seen200-trim	fr-en	82.8	85.2	79.5	78.8	81.0	NA	84.6	NA
xglm-keywords10-cc100-trim	fr-en	83.1	85.0	79.8	79.2	81.6	NA	85.2	NA
xglm-keywords10-topic3shot-seen200-trim	fr-en	83.4	85.7	79.3	78.5	81.2	NA	84.7	NA
xglm-rand-domainkeywords10-langs-trim	fr-en	83.3	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	fr-en	83.1	85.1	80.0	79.7	81.6	NA	85.0	NA
xglm-truerand-keywords10-langs-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	fr-en	83.0	84.8	79.7	79.4	81.5	73.0	85.2	NA
xglm-topic3shot-seen500-trim	fr-en	83.9	86.2	81.5	79.8	82.0	72.8	85.3	NA
xglm-topic3shot-seen1000-trim	fr-en	83.6	86.3	81.3	79.6	81.7	NA	85.2	NA
xglm-topic3shot-seen2000-trim	fr-en	83.9	86.2	81.7	79.8	81.8	NA	85.3	NA
xglm-topic3shot-all500-trim	fr-en	82.0	85.2	79.2	79.4	81.7	NA	85.2	NA
xglm-topic3shot-all1000-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langs-trim	fr-en	84.6	86.8	84.3	79.6	81.8	NA	85.2	NA
xglm-sentsim-3shot-langs-trim	fr-en	84.3	86.8	83.3	79.6	82.1	NA	85.4	NA
xglm-sentsim-3shot-all-trim	fr-en	84.3	87.0	83.5	79.0	82.3	NA	85.8	NA
xglm-topic3shot-lang200-trim	fr-en	83.6	86.2	81.7	79.0	81.8	NA	85.1	NA
xglm-topic3shot-lang500-trim	fr-en	83.6	86.6	81.7	79.5	81.7	NA	85.4	NA
xglm-topic3shot-domain200-trim	fr-en	83.5	86.3	NA	80.2	NA	NA	85.6	NA
xglm-topic3shot-domain500-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	fr-en	76.0	76.8	71.5	72.4	72.9	65.7	76.9	NA
xglm-sentsim-3shot-seen-all-trim	fr-en	NA	77.2	71.7	72.6	73.4	66.2	77.2	NA
xglm-label-keywords10-topic3shot-seen200-trim	fr-en	83.4	NA	NA	78.8	81.5	NA	85.1	NA
xglm-topn-topic3shot-seen500-trim	fr-en	83.5	86.3	81.2	79.8	81.8	73.3	85.3	NA
xglm-rand-3shot-seen-all-trim	fr-en	76.2	77.1	71.7	73.0	73.2	65.7	77.1	NA
xglm-topic3shot-seen500-nostop-trim	fr-en	84.1	86.2	81.3	79.8	81.7	73.1	85.1	NA
xglm-rand-3shot-seen-all-trim	fr-en	76.2	77.1	71.7	73.0	73.2	65.7	77.1	NA
xglm-rand-keywords10-seen-all-trim	fr-en	83.3	85.1	79.3	79.3	81.7	73.3	85.2	NA
xglm-topic3shot-seen500-trim	fr-en	83.9	86.2	81.5	79.8	82.0	72.8	85.3	NA
xglm-base-trim	lt-en	62.4	62.5	55.6	54.3	56.7	NA	58.6	63.7
verbose-base-trim	lt-en	65.9	67.1	60.1	59.5	61.4	NA	63.7	NA
xglm-label-trim	lt-en	65.5	65.0	63.4	54.2	58.1	NA	59.7	NA
xglm-rand-label-trim	lt-en	64.0	62.7	60.7	54.6	57.0	NA	58.7	NA
xglm-keywords10-seen200-trim	lt-en	68.5	66.0	62.8	56.6	59.4	NA	60.4	67.0
xglm-rand-keywords10-seen200-trim	lt-en	63.8	63.6	59.2	53.9	56.6	NA	59.3	NA
xglm-keywords10-all500-trim	lt-en	69.0	66.0	62.7	57.9	60.6	NA	62.0	NA
xglm-keywords30-seen200-trim	lt-en	68.3	66.6	61.9	56.4	58.9	NA	60.6	67.0
xglm-topic3shot-seen200-trim	lt-en	71.0	65.7	64.6	54.9	56.5	NA	56.9	59.8
xglm-topic3shot-all500-trim	lt-en	67.3	65.7	60.1	56.5	59.2	NA	60.9	NA
xglm-topic3shot-cc100-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200-trim	lt-en	64.6	63.6	56.7	52.3	53.0	NA	53.9	NA
xglm-rand-topic3shot-seen200-trim	lt-en	59.8	60.7	52.3	49.5	51.5	NA	53.5	NA
xglm-rand-domain3shot-langs-trim	lt-en	71.7	70.9	69.2	60.1	63.0	NA	65.3	NA
xglm-rand-domain3shot-all-trim	lt-en	70.0	69.4	66.5	56.7	59.7	NA	62.3	NA
xglm-truerand-3shot-langs-trim	lt-en	67.8	68.4	64.8	59.4	61.5	NA	63.9	NA
xglm-truerand-3shot-all-trim	lt-en	65.8	66.5	63.0	56.9	58.6	NA	60.7	NA
xglm-topic5shot-seen200-trim	lt-en	66.3	66.3	61.1	53.6	54.9	NA	55.4	NA
xglm-keywords10-cc100-trim	lt-en	66.9	64.9	62.2	56.7	59.3	NA	61.7	NA
xglm-keywords10-topic3shot-seen200-trim	lt-en	68.3	67.0	61.3	54.4	55.1	NA	56.7	NA
xglm-rand-domainkeywords10-langs-trim	lt-en	67.7	65.7	NA	NA	NA	NA	62.4	NA
xglm-rand-domainkeywords10-all-trim	lt-en	67.1	65.9	62.8	56.1	58.6	NA	60.7	NA
xglm-truerand-keywords10-langs-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	lt-en	64.8	65.0	60.7	55.8	58.5	NA	60.8	NA
xglm-topic3shot-seen500-trim	lt-en	70.2	70.7	66.2	58.2	58.3	NA	60.1	NA
xglm-topic3shot-seen1000-trim	lt-en	71.2	70.9	64.6	56.3	57.8	NA	59.7	NA
xglm-topic3shot-seen2000-trim	lt-en	71.6	71.0	65.5	56.8	58.3	NA	59.9	NA
xglm-topic3shot-all500-trim	lt-en	67.3	65.7	60.1	56.5	59.2	NA	60.9	NA
xglm-topic3shot-all1000-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langs-trim	lt-en	77.0	NA	74.9	61.8	NA	NA	68.0	NA
xglm-sentsim-3shot-langs-trim	lt-en	76.8	NA	73.2	64.9	NA	NA	69.2	NA
xglm-sentsim-3shot-all-trim	lt-en	77.1	NA	73.1	64.9	67.1	NA	69.4	NA
xglm-topic3shot-lang200-trim	lt-en	72.6	71.8	68.2	61.1	63.9	NA	66.2	NA
xglm-topic3shot-lang500-trim	lt-en	NA	NA	67.4	61.0	62.9	NA	65.6	NA
xglm-topic3shot-domain200-trim	lt-en	71.9	71.3	67.1	58.5	NA	NA	63.0	NA
xglm-topic3shot-domain500-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	lt-en	76.7	NA	69.5	60.2	60.1	NA	62.7	NA
xglm-sentsim-3shot-seen-all-trim	lt-en	70.9	NA	69.7	69.4	68.1	NA	72.4	NA
xglm-label-keywords10-topic3shot-seen200-trim	lt-en	71.4	NA	65.5	56.0	57.8	NA	58.8	NA
xglm-topn-topic3shot-seen500-trim	lt-en	69.5	70.4	66.6	56.8	58.5	NA	59.6	NA
xglm-rand-3shot-seen-all-trim	lt-en	70.9	71.6	69.7	69.1	68.1	NA	72.3	NA
xglm-topic3shot-seen500-nostop-trim	lt-en	71.1	70.9	66.1	57.4	59.3	NA	60.4	NA
xglm-rand-3shot-seen-all-trim	lt-en	70.9	71.6	69.7	69.1	68.1	NA	72.3	NA
xglm-rand-keywords10-seen-all-trim	lt-en	66.3	65.3	61.9	56.1	58.8	NA	60.7	NA
xglm-topic3shot-seen500-trim	lt-en	70.2	70.7	66.2	58.2	58.3	NA	60.1	NA
xglm-base-trim	ro-en	81.4	83.7	75.7	78.3	79.0	NA	83.6	79.3
verbose-base-trim	ro-en	80.4	82.8	73.9	78.9	79.7	NA	83.7	NA
xglm-label-trim	ro-en	82.1	84.0	80.0	79.3	80.3	NA	84.4	NA
xglm-rand-label-trim	ro-en	82.0	83.6	78.8	78.8	80.2	NA	84.0	NA
xglm-keywords10-seen200-trim	ro-en	82.3	84.2	78.3	79.0	80.0	NA	84.1	80.4
xglm-rand-keywords10-seen200-trim	ro-en	82.4	84.1	77.6	78.9	80.5	65.8	84.2	NA
xglm-keywords10-all500-trim	ro-en	82.2	84.3	78.5	79.2	80.2	NA	84.2	NA
xglm-keywords30-seen200-trim	ro-en	82.1	84.2	77.0	79.1	80.3	65.9	84.4	80.4
xglm-topic3shot-seen200-trim	ro-en	82.9	84.6	76.4	78.3	79.4	NA	83.9	77.6
xglm-topic3shot-all500-trim	ro-en	81.2	84.2	77.2	78.5	79.7	NA	83.9	NA
xglm-topic3shot-cc100-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200-trim	ro-en	79.0	83.3	75.7	75.7	76.5	NA	80.4	NA
xglm-rand-topic3shot-seen200-trim	ro-en	80.5	82.5	75.5	76.6	78.6	NA	83.0	NA
xglm-rand-domain3shot-langs-trim	ro-en	83.5	85.5	81.5	81.0	81.4	NA	85.4	NA
xglm-rand-domain3shot-all-trim	ro-en	83.2	85.5	81.4	79.7	80.7	NA	85.3	NA
xglm-truerand-3shot-langs-trim	ro-en	82.8	84.5	80.5	80.6	81.2	NA	84.9	NA
xglm-truerand-3shot-all-trim	ro-en	82.3	84.6	79.9	79.6	80.5	NA	84.9	NA
xglm-topic5shot-seen200-trim	ro-en	80.6	84.1	77.2	77.4	77.8	NA	83.1	NA
xglm-keywords10-cc100-trim	ro-en	82.2	84.0	78.2	79.3	80.6	NA	84.3	NA
xglm-keywords10-topic3shot-seen200-trim	ro-en	82.6	84.7	78.1	78.4	79.0	NA	83.3	NA
xglm-rand-domainkeywords10-langs-trim	ro-en	NA	84.4	79.4	80.1	80.7	NA	84.7	NA
xglm-rand-domainkeywords10-all-trim	ro-en	82.4	83.9	78.7	79.6	80.5	NA	84.5	NA
xglm-truerand-keywords10-langs-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	ro-en	82.0	84.0	78.1	79.8	80.5	66.4	84.3	NA
xglm-topic3shot-seen500-trim	ro-en	82.6	85.4	80.9	79.3	80.1	65.3	84.3	NA
xglm-topic3shot-seen1000-trim	ro-en	83.3	85.7	80.3	79.4	80.0	NA	83.9	NA
xglm-topic3shot-seen2000-trim	ro-en	83.1	85.0	80.4	79.4	80.4	NA	83.8	NA
xglm-topic3shot-all500-trim	ro-en	81.2	84.2	77.2	78.5	79.7	NA	83.9	NA
xglm-topic3shot-all1000-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langs-trim	ro-en	83.9	86.2	82.9	80.3	81.2	NA	85.5	NA
xglm-sentsim-3shot-langs-trim	ro-en	84.3	86.3	82.8	80.6	81.1	NA	85.4	NA
xglm-sentsim-3shot-all-trim	ro-en	84.4	86.5	82.9	80.0	81.4	NA	85.4	NA
xglm-topic3shot-lang200-trim	ro-en	83.0	85.7	80.5	79.7	81.1	NA	85.2	NA
xglm-topic3shot-lang500-trim	ro-en	83.2	85.8	81.2	80.2	81.1	NA	84.5	NA
xglm-topic3shot-domain200-trim	ro-en	83.0	85.6	81.5	79.7	NA	NA	85.2	NA
xglm-topic3shot-domain500-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	ro-en	84.4	86.2	83.3	80.1	80.9	66.4	85.0	NA
xglm-sentsim-3shot-seen-all-trim	ro-en	74.6	75.0	73.5	74.0	73.1	61.7	76.5	NA
xglm-label-keywords10-topic3shot-seen200-trim	ro-en	83.2	NA	NA	78.7	79.6	NA	84.1	NA
xglm-topn-topic3shot-seen500-trim	ro-en	82.7	85.7	81.5	79.8	80.7	66.2	84.2	NA
xglm-rand-3shot-seen-all-trim	ro-en	74.6	NA	73.6	74.2	73.0	61.4	76.7	NA
xglm-topic3shot-seen500-nostop-trim	ro-en	NA	85.4	NA	79.7	80.2	65.3	84.2	NA
xglm-rand-3shot-seen-all-trim	ro-en	74.6	NA	73.6	74.2	73.0	61.4	76.7	NA
xglm-rand-keywords10-seen-all-trim	ro-en	82.3	84.1	78.5	79.6	80.5	66.4	84.5	NA
xglm-topic3shot-seen500-trim	ro-en	82.6	85.4	80.9	79.3	80.1	65.3	84.3	NA
xglm-base-trim	mean	70.8	73.5	67.4	68.2	67.2	59.0	70.0	71.3
verbose-base-trim	mean	73.8	75.9	69.1	69.0	68.8	62.1	71.7	70.0
xglm-label-trim	mean	73.9	76.9	70.6	69.4	69.2	60.4	71.7	70.6
xglm-rand-label-trim	mean	73.3	76.4	70.0	69.1	68.9	60.4	71.7	70.2
xglm-keywords10-seen200-trim	mean	74.7	77.3	71.0	69.6	69.4	60.7	72.1	73.7
xglm-rand-keywords10-seen200-trim	mean	74.4	77.2	69.7	69.5	69.5	63.5	72.0	71.1
xglm-keywords10-all500-trim	mean	75.1	77.5	71.1	69.8	69.9	60.6	72.5	70.7
xglm-keywords30-seen200-trim	mean	74.9	77.4	70.6	69.6	69.6	63.8	72.3	78.6
xglm-topic3shot-seen200-trim	mean	77.2	78.3	72.9	69.6	69.4	61.3	71.7	73.6
xglm-topic3shot-all500-trim	mean	76.3	78.5	72.6	69.9	70.0	62.2	72.6	73.2
xglm-topic3shot-cc100-trim	mean	75.0	77.2	71.8	68.0	67.2	61.8	69.1	73.9
xglm-topic1shot-seen200-trim	mean	74.7	77.9	71.1	68.4	67.8	60.5	70.1	71.1
xglm-rand-topic3shot-seen200-trim	mean	75.1	77.1	70.9	68.4	68.5	60.8	71.2	72.6
xglm-rand-domain3shot-langs-trim	mean	77.8	79.9	75.7	71.1	71.2	62.3	73.8	NA
xglm-rand-domain3shot-all-trim	mean	77.1	79.3	74.9	70.2	70.2	61.7	73.2	NA
xglm-truerand-3shot-langs-trim	mean	77.0	78.8	74.4	70.9	70.8	61.7	73.2	NA
xglm-truerand-3shot-all-trim	mean	76.3	78.6	73.9	70.4	69.9	61.4	72.5	NA
xglm-topic5shot-seen200-trim	mean	76.3	78.5	72.5	69.5	69.0	61.2	71.5	NA
xglm-keywords10-cc100-trim	mean	75.2	77.2	70.9	69.9	69.7	60.3	72.1	NA
