modifier	lang-pair	EMEA	JRC-Acquis	KDE4	OpenSubtitles	QED	Tanzil	TED2020	CCAligned
xglm-topic3shot-seen500-trim	mean	77.0	79.4	74.5	70.3	69.6	63.8	72.5	NA
xglm-rand-label-trim	mean	73.3	76.4	70.0	69.1	68.9	63.4	71.7	70.2
verbose-base-trim	mean	73.8	75.9	69.1	69.0	68.8	64.2	71.7	70.0
xglm-keywords30-seen500-trim	mean	75.3	77.7	71.1	69.5	69.7	63.4	72.1	NA
xglm-rand-keywords10-seen500-trim	mean	74.2	77.4	70.7	69.5	69.5	63.5	71.9	NA
xglm-rand-keywords10-seen-all-trim	mean	74.4	77.4	71.0	69.8	69.6	63.8	72.2	NA
xglm-rand-topic3shot-seen500-trim	mean	77.0	79.4	74.4	70.3	69.6	63.9	72.5	NA
xglm-rand-3shot-seen-all-trim	mean	73.9	75.6	71.5	69.7	68.7	61.1	71.3	NA
xglm-bm25-3shot-seen-all-trim	mean	73.2	74.9	70.6	68.8	67.9	60.5	70.6	NA
xglm-sentsim-3shot-seen-all-trim	mean	73.9	76.0	71.9	69.5	68.5	61.2	71.1	NA
xglm-topic1shot-seen500-trim	mean	74.8	78.5	72.3	69.3	68.9	63.5	71.6	NA
xglm-topic5shot-seen500-trim	mean	77.3	79.6	74.9	70.5	70.0	64.1	72.6	NA
xglm-topic3shot-seen200-trim	mean	77.2	78.3	72.9	69.6	69.4	63.9	71.7	73.6
xglm-topic3shot-seen1000-trim	mean	77.4	79.5	74.1	69.9	69.6	63.9	72.0	NA
xglm-bm25-3shot-langs-trim	mean	81.2	82.5	78.8	72.4	73.4	71.0	75.3	NA
xglm-sentsim-3shot-langs-trim	mean	80.6	82.2	77.2	72.6	72.9	67.5	74.5	NA
xglm-topic3shot-lang500-trim	mean	77.9	80.2	75.4	71.0	71.3	65.2	73.4	NA
xglm-topic3shot-domain200-trim	mean	77.4	79.7	74.8	70.4	70.4	64.8	73.3	NA
xglm-domain3shot-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	mean	77.0	78.8	74.4	70.9	70.8	61.7	73.2	NA
xglm-rand-topic3shot-seen200-trim	mean	75.1	77.1	70.9	68.4	68.5	63.5	71.2	72.6
