modifier	lang-pair	EMEA	JRC-Acquis	KDE4	OpenSubtitles	QED	Tanzil	TED2020	CCAligned
xglm-base-trim	en-ta	NA	NA	51.0	79.4	43.4	87.4	79.8	60.6
verbose-base-trim	en-ta	NA	NA	85.6	92.0	95.6	93.6	94.6	87.6
xglm-label-trim	en-ta	NA	NA	49.4	93.0	62.4	96.2	97.6	71.0
xglm-rand-label-trim	en-ta	NA	NA	56.2	94.2	60.4	96.6	93.0	76.4
xglm-keywords10-seen200-trim	en-ta	NA	NA	82.2	97.2	74.2	98.8	97.0	89.0
xglm-rand-keywords10-seen200-trim	en-ta	NA	NA	75.4	94.4	71.6	97.2	95.4	86.8
xglm-keywords10-all500-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200-trim	en-ta	NA	NA	82.4	95.0	71.0	98.4	98.0	NA
xglm-topic3shot-seen200-trim	en-ta	NA	NA	90.8	97.8	94.8	99.4	98.4	93.6
xglm-topic3shot-all500-trim	en-ta	NA	NA	94.4	97.4	94.8	97.8	98.8	95.6
xglm-topic3shot-cc100-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200-trim	en-ta	NA	NA	93.0	95.4	89.8	97.6	95.0	93.2
xglm-rand-topic3shot-seen200-trim	en-ta	NA	NA	91.8	98.4	94.8	99.2	99.6	95.0
xglm-rand-domain3shot-langs-trim	en-ta	NA	NA	97.6	98.2	97.2	99.8	99.4	NA
xglm-rand-domain3shot-all-trim	en-ta	NA	NA	95.2	96.0	93.0	99.6	99.8	NA
xglm-truerand-3shot-langs-trim	en-ta	NA	NA	96.4	98.4	98.4	99.8	99.4	NA
xglm-truerand-3shot-all-trim	en-ta	NA	NA	95.0	98.2	93.6	98.8	99.4	NA
xglm-topic5shot-seen200-trim	en-ta	NA	NA	92.8	97.6	95.0	99.4	98.4	NA
xglm-keywords10-cc100-trim	en-ta	NA	NA	79.0	93.2	63.2	95.2	95.2	NA
xglm-keywords10-topic3shot-seen200-trim	en-ta	NA	NA	92.4	97.8	94.8	99.4	98.6	NA
xglm-rand-domainkeywords10-langs-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500-trim	en-ta	NA	NA	94.4	97.4	94.8	97.8	98.8	95.6
xglm-topic3shot-all1000-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langs-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain500-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-label-keywords10-topic3shot-seen200-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topn-topic3shot-seen500-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-nostop-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-keywords10-seen-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base-trim	cs-en	96.6	97.8	94.0	98.0	99.2	NA	99.6	91.2
verbose-base-trim	cs-en	97.8	97.4	92.0	97.8	99.4	NA	99.8	NA
xglm-label-trim	cs-en	97.6	98.6	89.4	98.2	99.6	NA	99.6	NA
xglm-rand-label-trim	cs-en	97.6	99.0	92.8	97.6	99.6	NA	99.6	NA
xglm-keywords10-seen200-trim	cs-en	97.6	99.2	90.0	98.6	99.6	NA	100.0	90.2
xglm-rand-keywords10-seen200-trim	cs-en	98.0	98.8	88.0	98.4	99.0	NA	99.8	NA
xglm-keywords10-all500-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200-trim	cs-en	96.2	97.4	87.6	98.2	99.4	100.0	99.8	90.2
xglm-topic3shot-seen200-trim	cs-en	98.0	99.6	94.0	97.8	99.8	NA	100.0	93.2
xglm-topic3shot-all500-trim	cs-en	97.8	99.2	96.0	97.8	99.2	NA	99.6	NA
xglm-topic3shot-cc100-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200-trim	cs-en	96.8	99.0	94.4	98.8	99.0	NA	99.6	NA
xglm-rand-topic3shot-seen200-trim	cs-en	96.8	99.4	94.6	97.6	99.6	NA	99.6	NA
xglm-rand-domain3shot-langs-trim	cs-en	97.8	99.4	93.4	98.0	99.8	NA	99.6	NA
xglm-rand-domain3shot-all-trim	cs-en	98.4	99.8	94.2	97.6	99.8	NA	99.8	NA
xglm-truerand-3shot-langs-trim	cs-en	97.6	99.2	94.2	97.4	99.6	NA	99.6	NA
xglm-truerand-3shot-all-trim	cs-en	98.2	99.2	95.8	97.4	99.6	NA	99.8	NA
xglm-topic5shot-seen200-trim	cs-en	97.6	99.2	93.2	98.0	99.6	NA	99.6	NA
xglm-keywords10-cc100-trim	cs-en	98.0	99.0	89.8	97.6	99.4	NA	99.8	NA
xglm-keywords10-topic3shot-seen200-trim	cs-en	97.2	99.6	94.8	97.6	99.4	NA	99.8	NA
xglm-rand-domainkeywords10-langs-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500-trim	cs-en	97.8	99.2	96.0	97.8	99.2	NA	99.6	NA
xglm-topic3shot-all1000-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langs-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain500-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-label-keywords10-topic3shot-seen200-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topn-topic3shot-seen500-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-nostop-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-keywords10-seen-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base-trim	fr-en	96.8	98.4	96.2	99.2	99.2	NA	99.8	97.2
verbose-base-trim	fr-en	96.8	98.6	93.6	98.8	99.2	NA	99.4	NA
xglm-label-trim	fr-en	97.4	99.4	92.4	99.0	99.6	NA	99.6	NA
xglm-rand-label-trim	fr-en	97.0	99.4	93.6	99.0	99.6	NA	99.8	NA
xglm-keywords10-seen200-trim	fr-en	97.2	99.2	94.6	99.2	99.6	NA	99.6	96.2
xglm-rand-keywords10-seen200-trim	fr-en	96.8	99.0	93.0	99.4	99.8	NA	99.6	NA
xglm-keywords10-all500-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200-trim	fr-en	96.4	98.0	91.2	99.4	99.4	100.0	99.6	96.2
xglm-topic3shot-seen200-trim	fr-en	98.4	99.6	95.6	98.0	99.4	NA	99.6	97.8
xglm-topic3shot-all500-trim	fr-en	98.2	100.0	95.8	98.6	99.4	NA	99.6	NA
xglm-topic3shot-cc100-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200-trim	fr-en	97.6	99.8	95.4	98.8	99.2	NA	99.6	NA
xglm-rand-topic3shot-seen200-trim	fr-en	97.2	99.0	96.2	99.0	99.6	NA	99.6	NA
xglm-rand-domain3shot-langs-trim	fr-en	98.6	99.8	96.2	98.8	99.4	NA	99.6	NA
xglm-rand-domain3shot-all-trim	fr-en	97.6	100.0	95.8	98.6	99.6	NA	99.6	NA
xglm-truerand-3shot-langs-trim	fr-en	98.4	99.8	95.0	99.2	99.4	NA	99.6	NA
xglm-truerand-3shot-all-trim	fr-en	98.2	99.4	97.2	99.2	99.6	NA	99.8	NA
xglm-topic5shot-seen200-trim	fr-en	97.4	99.2	94.4	98.4	99.4	NA	99.6	NA
xglm-keywords10-cc100-trim	fr-en	97.6	98.8	93.2	99.0	99.2	NA	99.8	NA
xglm-keywords10-topic3shot-seen200-trim	fr-en	98.0	99.6	94.8	98.4	99.4	NA	99.6	NA
xglm-rand-domainkeywords10-langs-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500-trim	fr-en	98.2	100.0	95.8	98.6	99.4	NA	99.6	NA
xglm-topic3shot-all1000-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langs-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain500-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-label-keywords10-topic3shot-seen200-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topn-topic3shot-seen500-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-nostop-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-keywords10-seen-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base-trim	lt-en	91.2	94.8	89.4	94.6	96.4	NA	96.0	79.4
verbose-base-trim	lt-en	92.8	95.8	84.8	95.6	96.8	NA	96.2	NA
xglm-label-trim	lt-en	91.4	96.8	83.6	94.6	96.8	NA	98.2	NA
xglm-rand-label-trim	lt-en	93.0	95.6	85.4	94.6	96.8	NA	97.4	NA
xglm-keywords10-seen200-trim	lt-en	90.2	95.6	83.6	95.6	98.2	NA	97.8	82.6
xglm-rand-keywords10-seen200-trim	lt-en	92.0	93.6	81.8	95.2	97.6	NA	98.4	NA
xglm-keywords10-all500-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200-trim	lt-en	87.8	95.4	78.6	95.4	98.4	NA	97.6	82.6
xglm-topic3shot-seen200-trim	lt-en	95.8	98.6	91.0	95.4	98.0	NA	97.6	87.4
xglm-topic3shot-all500-trim	lt-en	95.8	98.0	89.2	94.8	97.6	NA	98.6	NA
xglm-topic3shot-cc100-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200-trim	lt-en	94.0	98.8	94.8	96.6	98.6	NA	99.0	NA
xglm-rand-topic3shot-seen200-trim	lt-en	93.2	95.2	90.4	94.8	97.2	NA	97.6	NA
xglm-rand-domain3shot-langs-trim	lt-en	96.6	98.8	86.2	96.8	99.2	NA	99.2	NA
xglm-rand-domain3shot-all-trim	lt-en	95.4	98.8	86.4	94.4	98.0	NA	98.8	NA
xglm-truerand-3shot-langs-trim	lt-en	96.0	98.2	89.8	96.2	98.4	NA	98.0	NA
xglm-truerand-3shot-all-trim	lt-en	95.4	97.6	88.6	94.4	98.8	NA	98.4	NA
xglm-topic5shot-seen200-trim	lt-en	95.8	98.4	89.4	93.8	97.8	NA	97.6	NA
xglm-keywords10-cc100-trim	lt-en	93.2	95.0	80.8	96.0	97.8	NA	98.4	NA
xglm-keywords10-topic3shot-seen200-trim	lt-en	94.0	98.6	90.8	96.8	96.6	NA	97.4	NA
xglm-rand-domainkeywords10-langs-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500-trim	lt-en	95.8	98.0	89.2	94.8	97.6	NA	98.6	NA
xglm-topic3shot-all1000-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langs-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain500-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-label-keywords10-topic3shot-seen200-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topn-topic3shot-seen500-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-nostop-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-keywords10-seen-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base-trim	ro-en	96.6	98.6	93.4	97.4	98.6	NA	99.6	92.6
verbose-base-trim	ro-en	97.0	98.8	88.4	97.6	99.2	NA	99.6	NA
xglm-label-trim	ro-en	97.4	99.2	85.4	98.4	99.4	NA	99.6	NA
xglm-rand-label-trim	ro-en	96.6	99.4	86.8	97.8	99.2	NA	99.8	NA
xglm-keywords10-seen200-trim	ro-en	97.6	99.6	85.2	98.4	98.6	NA	99.6	87.0
xglm-rand-keywords10-seen200-trim	ro-en	98.2	99.4	84.2	97.6	99.0	NA	100.0	NA
xglm-keywords10-all500-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200-trim	ro-en	96.2	99.0	81.8	98.2	98.4	99.6	99.6	87.0
xglm-topic3shot-seen200-trim	ro-en	98.4	99.8	92.4	98.0	98.8	NA	99.2	93.6
xglm-topic3shot-all500-trim	ro-en	99.0	100.0	91.4	96.6	98.8	NA	99.4	NA
xglm-topic3shot-cc100-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200-trim	ro-en	98.2	99.6	92.2	98.6	98.8	NA	99.8	NA
xglm-rand-topic3shot-seen200-trim	ro-en	98.8	99.4	89.8	97.4	98.4	NA	99.6	NA
xglm-rand-domain3shot-langs-trim	ro-en	98.6	100.0	90.4	98.0	99.0	NA	99.8	NA
xglm-rand-domain3shot-all-trim	ro-en	98.0	100.0	92.2	97.4	99.2	NA	99.8	NA
xglm-truerand-3shot-langs-trim	ro-en	99.0	99.6	91.4	97.4	98.8	NA	99.6	NA
xglm-truerand-3shot-all-trim	ro-en	98.2	100.0	91.2	98.0	99.2	NA	100.0	NA
xglm-topic5shot-seen200-trim	ro-en	98.6	100.0	92.0	97.8	99.0	NA	99.8	NA
xglm-keywords10-cc100-trim	ro-en	97.8	99.2	86.0	98.2	99.2	NA	99.6	NA
xglm-keywords10-topic3shot-seen200-trim	ro-en	98.4	99.8	91.4	97.2	99.2	NA	99.4	NA
xglm-rand-domainkeywords10-langs-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500-trim	ro-en	99.0	100.0	91.4	96.6	98.8	NA	99.4	NA
xglm-topic3shot-all1000-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langs-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain500-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-label-keywords10-topic3shot-seen200-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topn-topic3shot-seen500-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-nostop-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-keywords10-seen-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base-trim	mean	63.5	83.0	68.1	86.4	80.3	93.0	85.5	67.0
verbose-base-trim	mean	95.5	97.4	89.7	94.9	96.9	97.6	97.8	90.5
xglm-label-trim	mean	83.3	95.3	67.5	94.0	90.8	97.8	96.2	65.8
xglm-rand-label-trim	mean	81.6	93.9	72.1	92.8	90.1	97.6	95.6	70.1
xglm-keywords10-seen200-trim	mean	89.5	97.1	81.9	95.6	94.0	98.7	97.9	83.5
xglm-rand-keywords10-seen200-trim	mean	89.7	96.3	78.8	95.0	94.1	98.4	97.9	79.1
xglm-keywords10-all500-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200-trim	mean	88.8	96.8	80.6	95.2	94.2	99.0	98.1	89.0
xglm-topic3shot-seen200-trim	mean	96.6	98.5	90.9	95.9	97.2	99.3	98.5	90.9
xglm-topic3shot-all500-trim	mean	96.5	99.0	91.0	96.0	97.0	98.9	98.8	90.6
xglm-topic3shot-cc100-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200-trim	mean	94.7	98.8	90.6	95.8	95.9	98.4	97.5	87.5
xglm-rand-topic3shot-seen200-trim	mean	96.2	98.4	90.6	95.9	96.8	99.2	98.6	89.8
xglm-rand-domain3shot-langs-trim	mean	97.5	99.4	91.8	96.5	98.1	99.5	99.2	NA
xglm-rand-domain3shot-all-trim	mean	96.8	99.2	91.8	95.8	97.3	98.2	99.3	NA
xglm-truerand-3shot-langs-trim	mean	97.3	99.0	92.2	96.5	98.1	99.2	99.1	NA
xglm-truerand-3shot-all-trim	mean	96.8	98.9	92.4	96.3	97.4	99.2	98.9	NA
xglm-topic5shot-seen200-trim	mean	96.7	98.7	90.8	96.1	97.3	99.3	98.6	NA
xglm-keywords10-cc100-trim	mean	91.2	96.7	80.9	95.1	93.4	97.5	97.8	NA
xglm-keywords10-topic3shot-seen200-trim	mean	96.5	99.1	91.2	95.7	97.3	99.3	98.7	NA
xglm-rand-domainkeywords10-langs-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500-trim	mean	96.5	99.0	91.0	96.0	97.0	98.9	98.8	90.6
xglm-topic3shot-all1000-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langs-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain500-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-label-keywords10-topic3shot-seen200-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topn-topic3shot-seen500-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-nostop-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-keywords10-seen-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
