modifier	lang-pair	EMEA	JRC-Acquis	KDE4	OpenSubtitles	QED	Tanzil	TED2020	CCAligned
xglm-topic3shot-seen500-trim	mean	16.5	27.5	8.5	7.8	15.0	18.1	16.4	NA
xglm-rand-label-trim	mean	16.2	27.6	8.5	8.0	14.4	18.6	16.3	13.6
verbose-base-trim	mean	18.5	30.0	9.5	9.2	16.8	19.9	18.4	14.7
xglm-keywords30-seen500-trim	mean	17.6	28.9	10.5	8.6	15.1	18.8	16.9	NA
xglm-rand-keywords10-seen500-trim	mean	16.9	28.4	9.8	7.9	15.0	18.5	16.8	NA
xglm-rand-keywords10-seen-all-trim	mean	17.1	28.4	9.4	8.1	15.0	18.4	16.8	NA
xglm-rand-topic3shot-seen500-trim	mean	16.5	27.4	8.5	7.8	15.0	18.1	16.4	NA
xglm-rand-3shot-seen-all-trim	mean	16.5	25.9	8.4	7.7	14.5	17.5	16.1	NA
xglm-bm25-3shot-seen-all-trim	mean	16.6	26.2	8.5	7.9	14.9	17.6	16.3	NA
xglm-sentsim-3shot-seen-all-trim	mean	16.5	26.1	8.4	7.6	14.6	17.5	16.2	NA
xglm-topic1shot-seen500-trim	mean	15.9	27.4	8.6	8.1	14.9	18.2	16.6	NA
xglm-topic5shot-seen500-trim	mean	16.5	27.5	8.6	8.0	14.9	18.2	16.6	NA
xglm-topic3shot-seen200-trim	mean	16.4	27.4	8.9	7.8	14.8	18.1	16.6	14.4
xglm-topic3shot-seen1000-trim	mean	16.4	27.4	8.6	7.9	14.9	18.1	16.7	NA
xglm-bm25-3shot-langs-trim	mean	16.4	27.0	8.2	7.6	14.3	17.9	15.9	NA
xglm-sentsim-3shot-langs-trim	mean	16.4	27.1	8.5	7.7	14.5	18.1	16.3	NA
xglm-topic3shot-lang500-trim	mean	16.5	27.3	8.6	7.8	14.9	18.3	16.4	NA
xglm-topic3shot-domain200-trim	mean	16.4	27.6	8.4	7.9	15.5	18.2	16.5	NA
xglm-domain3shot-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	mean	16.5	27.5	8.6	7.9	14.9	18.1	16.5	NA
xglm-rand-topic3shot-seen200-trim	mean	16.5	27.1	9.4	8.3	15.3	18.1	16.8	14.1
