modifier	lang-pair	EMEA	JRC-Acquis	KDE4	OpenSubtitles	QED	Tanzil	TED2020	CCAligned
xglm-base-trim	en-ta	NA	NA	27.9	11.5	27.9	24.3	19.9	27.0
verbose-base-trim	en-ta	NA	NA	9.4	14.0	24.4	22.4	21.1	18.4
xglm-label-trim	en-ta	NA	NA	7.0	10.0	18.4	22.9	15.8	16.8
xglm-rand-label-trim	en-ta	NA	NA	8.4	10.2	17.2	22.5	15.8	16.0
xglm-keywords10-seen200-trim	en-ta	NA	NA	12.0	11.7	23.5	23.1	19.6	17.5
xglm-rand-keywords10-seen200-trim	en-ta	NA	NA	12.6	10.0	20.0	22.7	16.6	16.6
xglm-keywords10-all500-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200-trim	en-ta	NA	NA	12.4	12.3	21.8	22.4	17.7	NA
xglm-topic3shot-seen200-trim	en-ta	NA	NA	8.3	10.8	22.6	21.6	18.7	16.7
xglm-topic3shot-all500-trim	en-ta	NA	NA	8.7	10.2	21.4	20.6	17.8	16.3
xglm-topic3shot-cc100-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200-trim	en-ta	NA	NA	8.8	10.9	21.9	22.0	18.5	16.8
xglm-rand-topic3shot-seen200-trim	en-ta	NA	NA	9.1	10.9	22.7	21.7	18.2	16.5
xglm-rand-domain3shot-langs-trim	en-ta	NA	NA	7.2	10.6	22.9	21.0	17.5	NA
xglm-rand-domain3shot-all-trim	en-ta	NA	NA	7.3	10.4	21.4	22.3	17.4	NA
xglm-truerand-3shot-langs-trim	en-ta	NA	NA	8.4	10.5	23.0	22.0	18.4	NA
xglm-truerand-3shot-all-trim	en-ta	NA	NA	8.7	9.5	22.6	21.6	17.4	NA
xglm-topic5shot-seen200-trim	en-ta	NA	NA	8.6	9.7	22.4	21.7	18.1	NA
xglm-keywords10-cc100-trim	en-ta	NA	NA	12.2	10.3	19.9	23.1	17.2	NA
xglm-keywords10-topic3shot-seen200-trim	en-ta	NA	NA	8.5	10.8	22.1	22.0	18.5	NA
xglm-rand-domainkeywords10-langs-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500-trim	en-ta	NA	NA	8.7	10.2	21.4	20.6	17.8	16.3
xglm-topic3shot-all1000-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langs-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain500-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-label-keywords10-topic3shot-seen200-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topn-topic3shot-seen500-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-nostop-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-keywords10-seen-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base-trim	cs-en	19.2	31.5	9.9	7.6	13.5	NA	15.9	16.6
verbose-base-trim	cs-en	26.4	40.2	11.7	11.5	19.3	NA	22.4	NA
xglm-label-trim	cs-en	18.2	29.7	7.0	7.6	12.7	NA	15.8	NA
xglm-rand-label-trim	cs-en	18.1	29.9	7.2	7.5	12.8	NA	15.8	NA
xglm-keywords10-seen200-trim	cs-en	18.5	32.2	8.2	7.7	12.9	NA	15.9	17.7
xglm-rand-keywords10-seen200-trim	cs-en	18.3	31.0	9.1	7.6	13.3	NA	15.9	NA
xglm-keywords10-all500-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200-trim	cs-en	19.1	31.1	9.4	7.6	12.9	23.5	15.9	17.7
xglm-topic3shot-seen200-trim	cs-en	17.8	29.8	7.9	7.4	12.6	NA	15.8	15.8
xglm-topic3shot-all500-trim	cs-en	17.3	29.9	7.4	7.5	12.7	NA	15.7	NA
xglm-topic3shot-cc100-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200-trim	cs-en	17.8	29.5	8.9	7.7	12.5	NA	15.8	NA
xglm-rand-topic3shot-seen200-trim	cs-en	17.9	29.4	7.7	7.4	12.7	NA	15.8	NA
xglm-rand-domain3shot-langs-trim	cs-en	17.6	30.1	7.1	7.5	12.9	NA	15.7	NA
xglm-rand-domain3shot-all-trim	cs-en	17.8	30.4	7.2	7.5	12.9	NA	15.7	NA
xglm-truerand-3shot-langs-trim	cs-en	18.0	30.4	7.4	7.5	12.9	NA	15.9	NA
xglm-truerand-3shot-all-trim	cs-en	18.4	29.9	7.4	7.5	12.8	NA	15.9	NA
xglm-topic5shot-seen200-trim	cs-en	17.3	29.9	7.8	7.4	12.7	NA	15.8	NA
xglm-keywords10-cc100-trim	cs-en	18.4	31.8	8.5	7.5	13.1	NA	15.9	NA
xglm-keywords10-topic3shot-seen200-trim	cs-en	17.5	29.9	8.0	7.4	12.7	NA	15.8	NA
xglm-rand-domainkeywords10-langs-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500-trim	cs-en	17.3	29.9	7.4	7.5	12.7	NA	15.7	NA
xglm-topic3shot-all1000-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langs-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain500-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-label-keywords10-topic3shot-seen200-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topn-topic3shot-seen500-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-nostop-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-keywords10-seen-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base-trim	fr-en	17.3	31.4	15.5	7.9	14.6	NA	16.8	12.1
verbose-base-trim	fr-en	17.2	29.7	15.0	7.9	14.3	NA	16.5	NA
xglm-label-trim	fr-en	16.6	30.1	14.5	7.8	14.3	NA	16.6	NA
xglm-rand-label-trim	fr-en	16.7	30.3	14.4	7.9	14.4	NA	16.6	NA
xglm-keywords10-seen200-trim	fr-en	17.1	30.5	15.6	7.9	14.5	NA	16.7	12.6
xglm-rand-keywords10-seen200-trim	fr-en	16.6	30.0	15.5	7.9	14.4	NA	16.7	NA
xglm-keywords10-all500-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200-trim	fr-en	17.8	30.9	16.9	7.9	14.9	17.0	16.7	12.6
xglm-topic3shot-seen200-trim	fr-en	16.8	29.9	14.3	7.7	14.3	NA	16.6	11.9
xglm-topic3shot-all500-trim	fr-en	16.6	29.7	14.1	7.7	14.5	NA	16.5	NA
xglm-topic3shot-cc100-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200-trim	fr-en	16.7	29.9	14.6	7.7	14.4	NA	16.1	NA
xglm-rand-topic3shot-seen200-trim	fr-en	16.7	29.9	14.5	7.7	14.3	NA	16.6	NA
xglm-rand-domain3shot-langs-trim	fr-en	16.5	29.5	14.2	7.7	14.3	NA	16.3	NA
xglm-rand-domain3shot-all-trim	fr-en	16.5	29.6	14.5	7.6	14.3	NA	16.5	NA
xglm-truerand-3shot-langs-trim	fr-en	16.7	29.5	14.4	7.8	14.2	NA	16.5	NA
xglm-truerand-3shot-all-trim	fr-en	16.6	29.6	14.6	7.7	14.4	NA	16.5	NA
xglm-topic5shot-seen200-trim	fr-en	16.5	29.8	14.1	7.7	14.3	NA	16.7	NA
xglm-keywords10-cc100-trim	fr-en	17.1	30.6	15.8	7.9	14.5	NA	16.8	NA
xglm-keywords10-topic3shot-seen200-trim	fr-en	16.4	29.6	14.9	7.7	14.7	NA	16.6	NA
xglm-rand-domainkeywords10-langs-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500-trim	fr-en	16.6	29.7	14.1	7.7	14.5	NA	16.5	NA
xglm-topic3shot-all1000-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langs-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain500-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-label-keywords10-topic3shot-seen200-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topn-topic3shot-seen500-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-nostop-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-keywords10-seen-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base-trim	lt-en	22.4	40.6	14.4	6.8	16.3	NA	17.1	19.9
verbose-base-trim	lt-en	20.5	35.3	8.2	7.2	16.9	NA	18.4	NA
xglm-label-trim	lt-en	16.4	33.8	6.2	6.2	14.1	NA	15.0	NA
xglm-rand-label-trim	lt-en	17.0	31.6	6.7	6.5	15.0	NA	15.6	NA
xglm-keywords10-seen200-trim	lt-en	18.5	34.6	8.5	6.5	14.8	NA	16.7	17.3
xglm-rand-keywords10-seen200-trim	lt-en	18.6	34.7	10.0	6.4	15.0	NA	15.9	NA
xglm-keywords10-all500-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200-trim	lt-en	20.4	36.6	12.7	6.6	15.7	NA	16.5	17.3
xglm-topic3shot-seen200-trim	lt-en	16.8	31.2	8.2	6.2	13.8	NA	15.1	15.0
xglm-topic3shot-all500-trim	lt-en	17.7	31.3	8.2	8.4	15.0	NA	15.4	NA
xglm-topic3shot-cc100-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200-trim	lt-en	16.6	29.1	10.5	7.6	13.9	NA	13.8	NA
xglm-rand-topic3shot-seen200-trim	lt-en	18.2	28.0	11.1	8.8	15.6	NA	16.6	NA
xglm-rand-domain3shot-langs-trim	lt-en	17.6	32.9	6.7	6.8	15.1	NA	16.2	NA
xglm-rand-domain3shot-all-trim	lt-en	16.9	30.7	6.8	7.0	14.8	NA	16.0	NA
xglm-truerand-3shot-langs-trim	lt-en	17.9	31.6	7.3	6.4	14.2	NA	15.3	NA
xglm-truerand-3shot-all-trim	lt-en	18.0	30.8	7.8	6.5	15.5	NA	15.6	NA
xglm-topic5shot-seen200-trim	lt-en	17.5	31.5	8.9	7.4	17.0	NA	15.7	NA
xglm-keywords10-cc100-trim	lt-en	17.5	33.8	8.8	6.4	14.0	NA	15.8	NA
xglm-keywords10-topic3shot-seen200-trim	lt-en	16.7	31.2	9.5	6.9	15.0	NA	15.6	NA
xglm-rand-domainkeywords10-langs-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500-trim	lt-en	17.7	31.3	8.2	8.4	15.0	NA	15.4	NA
xglm-topic3shot-all1000-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langs-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain500-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-label-keywords10-topic3shot-seen200-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topn-topic3shot-seen500-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-nostop-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-keywords10-seen-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base-trim	ro-en	19.0	31.5	9.7	8.0	14.1	NA	16.0	19.2
verbose-base-trim	ro-en	18.5	30.3	7.8	8.2	14.8	NA	16.4	NA
xglm-label-trim	ro-en	17.9	29.4	7.1	7.9	13.9	NA	15.8	NA
xglm-rand-label-trim	ro-en	18.1	29.4	7.5	7.9	14.0	NA	15.8	NA
xglm-keywords10-seen200-trim	ro-en	18.3	29.9	8.7	7.9	14.3	NA	15.9	19.4
xglm-rand-keywords10-seen200-trim	ro-en	18.0	29.4	8.2	7.9	14.0	NA	15.9	NA
xglm-keywords10-all500-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200-trim	ro-en	19.0	30.1	10.5	8.0	14.0	17.0	15.9	19.4
xglm-topic3shot-seen200-trim	ro-en	18.2	29.4	8.7	7.9	13.8	NA	15.7	17.4
xglm-topic3shot-all500-trim	ro-en	17.6	29.9	8.0	7.9	14.0	NA	15.8	NA
xglm-topic3shot-cc100-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200-trim	ro-en	18.0	29.3	9.1	8.1	13.7	NA	15.1	NA
xglm-rand-topic3shot-seen200-trim	ro-en	17.6	28.8	9.0	8.0	13.8	NA	15.6	NA
xglm-rand-domain3shot-langs-trim	ro-en	17.9	29.6	7.2	7.8	13.9	NA	15.7	NA
xglm-rand-domain3shot-all-trim	ro-en	18.0	29.4	7.3	7.8	14.0	NA	15.9	NA
xglm-truerand-3shot-langs-trim	ro-en	18.0	29.2	7.4	7.9	13.9	NA	15.8	NA
xglm-truerand-3shot-all-trim	ro-en	18.1	29.7	7.5	7.9	13.9	NA	15.8	NA
xglm-topic5shot-seen200-trim	ro-en	17.2	29.6	8.6	7.9	13.8	NA	15.5	NA
xglm-keywords10-cc100-trim	ro-en	18.4	29.7	8.0	7.9	14.0	NA	15.8	NA
xglm-keywords10-topic3shot-seen200-trim	ro-en	17.7	29.4	8.1	7.8	14.2	NA	15.8	NA
xglm-rand-domainkeywords10-langs-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500-trim	ro-en	17.6	29.9	8.0	7.9	14.0	NA	15.8	NA
xglm-topic3shot-all1000-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langs-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain500-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-label-keywords10-topic3shot-seen200-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topn-topic3shot-seen500-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-nostop-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-keywords10-seen-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base-trim	mean	18.0	29.6	11.8	8.2	15.5	18.6	16.9	16.9
verbose-base-trim	mean	18.5	30.0	9.5	9.2	16.8	18.7	18.4	14.7
xglm-label-trim	mean	16.3	27.6	8.2	7.9	14.3	18.4	16.1	13.9
xglm-rand-label-trim	mean	16.2	27.6	8.5	8.0	14.4	18.2	16.3	13.6
xglm-keywords10-seen200-trim	mean	17.3	28.8	9.9	8.2	15.5	18.3	16.8	15.6
xglm-rand-keywords10-seen200-trim	mean	17.0	28.1	10.2	7.9	15.0	18.1	16.4	14.7
xglm-keywords10-all500-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200-trim	mean	18.0	29.7	10.9	8.4	15.4	18.5	16.7	16.8
xglm-topic3shot-seen200-trim	mean	16.4	27.4	8.9	7.8	14.8	17.8	16.6	14.4
xglm-topic3shot-all500-trim	mean	16.5	27.4	8.8	8.1	15.2	17.6	16.5	14.1
xglm-topic3shot-cc100-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200-trim	mean	16.3	27.4	9.4	8.3	15.0	17.9	16.1	14.0
xglm-rand-topic3shot-seen200-trim	mean	16.5	27.1	9.4	8.3	15.3	18.1	16.8	14.1
xglm-rand-domain3shot-langs-trim	mean	16.5	27.4	8.4	8.0	15.0	17.9	16.6	NA
xglm-rand-domain3shot-all-trim	mean	16.5	27.4	8.4	8.1	15.1	17.9	16.6	NA
xglm-truerand-3shot-langs-trim	mean	16.5	27.5	8.6	7.9	14.9	18.1	16.5	NA
xglm-truerand-3shot-all-trim	mean	16.6	27.2	8.7	7.9	15.2	18.0	16.5	NA
xglm-topic5shot-seen200-trim	mean	16.4	27.5	9.1	8.0	15.1	18.0	16.6	NA
xglm-keywords10-cc100-trim	mean	17.1	28.3	9.9	7.8	14.9	18.2	16.6	NA
xglm-keywords10-topic3shot-seen200-trim	mean	16.4	27.5	9.4	8.0	15.1	17.9	16.8	NA
xglm-rand-domainkeywords10-langs-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500-trim	mean	16.5	27.4	8.8	8.1	15.2	17.6	16.5	14.1
xglm-topic3shot-all1000-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langs-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain500-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-label-keywords10-topic3shot-seen200-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topn-topic3shot-seen500-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-nostop-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-3shot-seen-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-keywords10-seen-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
